id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
351392,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/351392,//www.xeno-canto.org/351392/download,XC351392-elanus caeruleus 6 jines 13-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351392-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351392-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351392-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351392-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:53,?,2017-01-13,2017-01-19,[''],"Pareja de elanio en proceso de cría grabada colocando pequeñas grabadoras en las atalayas donde se cortejan, copulan, y el macho ofrece presas a la hembra. El hábitat consiste en una finca de olivar avandonada con una alta población de micromamíferos. Este lugar está muy cerca del pueblo y la gente acude allí para pasear y sacar sus mascotas.",yes,no
351391,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/351391,//www.xeno-canto.org/351391/download,XC351391-elanus caeruleus 5 jines 13-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351391-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351391-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351391-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351391-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:32,?,2017-01-13,2017-01-19,[''],"Pareja de elanio en proceso de cría grabada colocando pequeñas grabadoras en las atalayas donde se cortejan, copulan, y el macho ofrece presas a la hembra. El hábitat consiste en una finca de olivar avandonada con una alta población de micromamíferos. Este lugar está muy cerca del pueblo y la gente acude allí para pasear y sacar sus mascotas.",yes,no
351390,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/351390,//www.xeno-canto.org/351390/download,XC351390-elanus caeruleus 4 jines 13-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351390-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351390-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351390-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351390-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:07,?,2017-01-13,2017-01-19,[''],"Pareja de elanio en proceso de cría grabada colocando pequeñas grabadoras en las atalayas donde se cortejan, copulan, y el macho ofrece presas a la hembra. El hábitat consiste en una finca de olivar avandonada con una alta población de micromamíferos. Este lugar está muy cerca del pueblo y la gente acude allí para pasear y sacar sus mascotas.",yes,no
351389,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/351389,//www.xeno-canto.org/351389/download,XC351389-elanus caeruleus 3 jines 13-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351389-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351389-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351389-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351389-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:08,?,2017-01-13,2017-01-19,[''],"Pareja de elanio en proceso de cría grabada colocando pequeñas grabadoras en las atalayas donde se cortejan, copulan, y el macho ofrece presas a la hembra. El hábitat consiste en una finca de olivar avandonada con una alta población de micromamíferos. Este lugar está muy cerca del pueblo y la gente acude allí para pasear y sacar sus mascotas.",yes,no
351388,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/351388,//www.xeno-canto.org/351388/download,XC351388-elanus caeruleus 2 jines 13-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351388-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351388-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351388-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351388-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:07,?,2017-01-13,2017-01-19,[''],"Pareja de elanio en proceso de cría grabada colocando pequeñas grabadoras en las atalayas donde se cortejan, copulan, y el macho ofrece presas a la hembra. El hábitat consiste en una finca de olivar avandonada con una alta población de micromamíferos. Este lugar está muy cerca del pueblo y la gente acude allí para pasear y sacar sus mascotas.",yes,no
351387,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/351387,//www.xeno-canto.org/351387/download,XC351387-elanus caeruleus 1 jines 13-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351387-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351387-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351387-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC351387-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:29,?,2017-01-13,2017-01-19,[''],"Pareja de elanio en proceso de cría grabada colocando pequeñas grabadoras en las atalayas donde se cortejan, copulan, y el macho ofrece presas a la hembra. El hábitat consiste en una finca de olivar avandonada con una alta población de micromamíferos. Este lugar está muy cerca del pueblo y la gente acude allí para pasear y sacar sus mascotas.",yes,no
350407,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350407,//www.xeno-canto.org/350407/download,XC350407-elanus caeruleus 60 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350407-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350407-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350407-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350407-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:07,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350405,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350405,//www.xeno-canto.org/350405/download,XC350405-elanus caeruleus 59 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350405-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350405-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350405-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350405-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:06,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350404,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350404,//www.xeno-canto.org/350404/download,XC350404-elanus caeruleus 58 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350404-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350404-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350404-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350404-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:14,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350401,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350401,//www.xeno-canto.org/350401/download,XC350401-elanus caeruleus 57 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350401-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350401-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350401-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350401-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:19,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350399,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350399,//www.xeno-canto.org/350399/download,XC350399-elanus caeruleus 56 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350399-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350399-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350399-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350399-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:21,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350398,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350398,//www.xeno-canto.org/350398/download,XC350398-elanus caeruleus 55 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350398-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350398-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350398-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350398-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:18,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350396,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350396,//www.xeno-canto.org/350396/download,XC350396-elanus caeruleus 54 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350396-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350396-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350396-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350396-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:09,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350395,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350395,//www.xeno-canto.org/350395/download,XC350395-elanus caeruleus 53 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350395-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350395-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350395-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350395-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:03,?,2017-01-07,2017-01-15,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350391,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350391,//www.xeno-canto.org/350391/download,XC350391-elanus caeruleus 52 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350391-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350391-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350391-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350391-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:09,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350390,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350390,//www.xeno-canto.org/350390/download,XC350390-elanus caeruleus 51 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350390-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350390-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350390-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350390-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:24,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350388,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350388,//www.xeno-canto.org/350388/download,XC350388-elanus caeruleus 50 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350388-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350388-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350388-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350388-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:12,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350387,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350387,//www.xeno-canto.org/350387/download,XC350387-elanus caeruleus 49 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350387-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350387-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350387-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350387-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:21,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350386,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350386,//www.xeno-canto.org/350386/download,XC350386-elanus caeruleus 48 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350386-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350386-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350386-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350386-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:08,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350383,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350383,//www.xeno-canto.org/350383/download,XC350383-elanus caeruleus 47 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350383-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350383-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350383-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350383-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:19,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350382,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350382,//www.xeno-canto.org/350382/download,XC350382-elanus caeruleus 46 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350382-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350382-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350382-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350382-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:15,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350381,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350381,//www.xeno-canto.org/350381/download,XC350381-elanus caeruleus 45 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350381-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350381-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350381-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350381-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:24,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350380,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350380,//www.xeno-canto.org/350380/download,XC350380-elanus caeruleus 44 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350380-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350380-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350380-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350380-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:07,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350379,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350379,//www.xeno-canto.org/350379/download,XC350379-elanus caeruleus 43 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350379-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350379-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350379-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350379-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:29,?,2017-01-07,2017-01-14,[''],Voces obtenidas mediante audiotrampeo colocando grabadoras en las atalayas donde la pareja se corteja y el macho ofrece presas a la hembra. El hábitat es un olivar avandonado cercano al pueblo donde la gente va a pasear.,yes,no
350371,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350371,//www.xeno-canto.org/350371/download,XC350371-elanus caeruleus 42 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350371-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350371-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350371-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350371-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:23,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350370,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350370,//www.xeno-canto.org/350370/download,XC350370-elanus caeruleus 41 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350370-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350370-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350370-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350370-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:26,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350369,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350369,//www.xeno-canto.org/350369/download,XC350369-elanus caeruleus 40 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350369-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350369-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350369-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350369-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:04,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
